visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_range,IR_norm_range,class
3.64,77.1639,9.1448,0.9583,7.6167,0.5848,1.0236,-23.7475,40.7304,32.1791,-0.5364853705465683,4.454246159999999,8.551300000000005,-0.3600926413306666,1.0
15.0341,73.0793,46.7272,2.7375,13.9792,0.1522,2.0807,-81.4919,14.5413,-41.9865,-1.8825598335545515,2.12763424,56.5278,-0.6936615786354227,1.0
9.2296,89.8479,47.7626,7.6875,99.7042,0.0576,2.9932,-13.8821,31.4233,4.1091,-2.8542327112802917,5.74296192,27.3142,-1.9675841551350302,1.0
15.2491,102.1019,76.5887,5.9375,69.2292,0.0785,2.7547,-36.7434,27.4961,-15.5383,-2.5446566541937745,5.4344922,43.0344,-1.1712144221819427,1.0
4.0,155.0,35.7617,0.0653,568.9292,0.0379,3.6201,180.0,242.0,224.9883,-3.2728041668937564,21.562416680000002,17.01169999999999,0.0945094444444444,0.0
3.0,192.0,48.5273,0.0766,834.225,0.0361,3.6983,158.0,242.0,216.1484,-3.3214624136433017,30.1155225,25.85159999999999,0.1636177215189873,0.0
7.0,148.0,60.3711,0.0903,874.175,0.0232,3.9151,166.0,238.0,207.4219,-3.763603000309873,20.280859999999997,30.578100000000006,0.18420542168674703,0.0
4.0,46.0,8.6211,0.0117,25.6583,0.1656,2.1082,215.0,246.0,237.9766,-1.7981800370309777,4.24901448,8.02340000000001,0.03731813953488376,0.0
5.7899,137.3589,51.9346,8.7667,166.1667,0.0665,3.1044,-13.6085,34.215,10.9511,-2.7105533313203285,11.05008555,23.263900000000003,-1.7095124370797665,1.0
4.715,29.6529,6.2064,0.6042,4.1125,0.694,0.7732,16.6431,35.9152,34.3305,-0.36528331847533263,2.8540749999999995,1.584699999999998,0.09521663632376168,1.0
5.0,47.0,10.6641,0.019,57.1458,0.1023,2.5996,231.0,247.0,244.7695,-2.279845606024556,5.84601534,2.2305000000000064,0.009655844155844183,0.0
1.0,162.0,19.5078,0.0475,646.5125,0.2263,2.4817,198.0,253.0,244.3008,-1.4858937263426453,146.30577875,8.69919999999999,0.04393535353535349,0.0
1.0,61.0,7.2578,0.0205,63.2875,0.0926,2.6909,217.0,249.0,244.8359,-2.3794661373300032,5.8604225,4.164099999999991,0.019189400921658942,0.0
4.0,213.0,119.9648,0.0745,618.7792,0.0281,3.7773,45.0,239.0,163.9141,-3.571985702642437,17.387695519999998,75.08590000000001,1.6685755555555557,0.0
6.0,149.0,32.5234,0.0634,508.3959,0.0325,3.6579,164.0,240.0,223.9961,-3.4265151896464454,16.52286675,16.003899999999987,0.0975847560975609,0.0
16.9689,58.6755,40.9075,3.0208,18.2875,0.1375,2.1754,-60.618,20.7812,-16.1559,-1.984131361875511,2.5145312500000006,36.9371,-0.6093421096044079,1.0
5.7899,143.3784,46.8347,8.2708,136.0458,0.0618,3.0952,-35.1761,39.0675,22.6528,-2.783851914518492,8.40763044,16.414700000000003,-0.46664354490691135,1.0
6.2198,110.2712,30.8017,7.4542,106.6708,0.0649,2.9784,-10.0901,33.3599,20.6246,-2.734907655272093,6.92293492,12.735300000000002,-1.2621579568091499,1.0
20.1937,88.773,61.4366,5.3875,51.9208,0.0813,2.6994,-1.4611,21.6893,4.2844,-2.509609262428372,4.22116104,17.404899999999998,-11.912189446307574,1.0
4.715,83.3984,22.8499,7.475,115.2333,0.0672,2.984,12.1793,39.9005,31.5322,-2.700082031453033,7.74367776,8.368300000000001,0.6870920332038789,1.0
3.4251,19.7637,4.2556,0.3708,1.8042,0.7559,0.6046,35.9152,41.5571,40.8375,-0.279846186684006,1.36379478,0.7195999999999998,0.02003608500022274,1.0
46.8515,78.6688,67.6426,1.5917,4.525,0.2197,1.6308,-97.9544,-53.7371,-82.028,-1.5154922995915725,0.9941425000000002,28.290900000000008,-0.28881704139885506,1.0
9.0,206.0,87.8633,0.0928,975.2958,0.0222,3.9753,153.0,233.0,190.0977,-3.8076629901039034,21.65156676,42.9023,0.2804071895424836,0.0
41.0,197.0,143.6289,0.0586,383.4459,0.0343,3.5625,153.0,217.0,161.1641,-3.372609924810243,13.152194369999998,55.83590000000001,0.3649405228758171,0.0
3.0,170.0,25.4219,0.0544,517.7584,0.0661,3.3623,185.0,253.0,238.2422,-2.7165865321244964,34.223830240000005,14.757800000000003,0.0797718918918919,0.0
6.4348,151.3328,73.5924,14.7583,340.7251,0.0346,3.5457,-12.7902,38.6498,8.2585,-3.3639015969184585,11.78908846,30.3913,-2.3761395443386344,1.0
9.0,182.0,64.7305,0.1194,1549.0294,0.0185,4.1812,175.0,240.0,214.168,-3.989984546897858,28.657043899999998,25.831999999999994,0.14761142857142853,0.0
18.4738,118.2255,72.9743,10.1708,159.4292,0.0451,3.2252,-25.2057,17.3387,-14.0499,-3.0988730324735045,7.19025692,31.388599999999997,-1.2452976906017288,1.0
11.5944,85.9782,47.0832,7.2083,83.5417,0.065,2.9078,-4.0324,27.2758,7.5295,-2.7333680090865,5.4302105,19.7463,-4.896910028766988,1.0
1.0,26.0,1.9688,0.0044,9.4583,0.3949,1.2134,242.0,253.0,252.0391,-0.9291227106895333,3.7350826699999997,0.9609000000000094,0.003970661157024833,0.0
4.0,93.0,19.9805,0.0235,93.7375,0.1048,2.722,184.0,239.0,228.0781,-2.2557015070951953,9.823690000000001,10.921899999999994,0.059358152173913006,0.0
16.0,195.0,95.4258,0.1085,1181.0459,0.0196,4.0853,157.0,231.0,190.1133,-3.9322257127456655,23.14849964,40.88669999999999,0.26042484076433114,0.0
44.7016,127.2548,78.5092,6.05,70.2334,0.0735,2.8114,-17.1999,5.1619,-7.9431,-2.610469872763346,5.1621549,13.105,-0.7619230344362468,1.0
3.855,119.9454,33.3638,12.0,314.025,0.0788,3.2263,5.6542,41.3507,30.3535,-2.540842282118304,24.745169999999998,10.997200000000003,1.9449612677301833,1.0
4.0,162.0,28.9297,0.0712,854.8083,0.0426,3.6215,175.0,250.0,236.7813,-3.1559010257068123,36.41483358,13.218700000000013,0.07553542857142864,0.0
8.0,192.0,74.6133,0.0869,783.6541,0.0236,3.9067,157.0,236.0,198.8164,-3.7465085669505727,18.49423676,37.18360000000001,0.23683821656050963,0.0
5.3599,44.2717,8.9163,1.9167,15.425,0.3111,1.7168,21.6893,36.3381,32.95,-1.1676408750785459,4.7987175,3.3880999999999943,0.15621066608880851,1.0
3.0,123.0,29.7031,0.0579,436.0583,0.0385,3.4962,204.0,253.0,239.3438,-3.2570970376883985,16.788244549999998,13.656200000000013,0.06694215686274516,0.0
4.0,230.0,69.6602,0.0986,1249.1833,0.029,3.925,166.0,247.0,215.4258,-3.540459448995663,36.2263157,31.57419999999999,0.19020602409638548,0.0
4.0,87.0,11.082,0.0176,73.1667,0.1402,2.4358,218.0,246.0,242.7539,-1.9646853043816475,10.257971340000001,3.2461000000000126,0.014890366972477122,0.0
7.0,189.0,80.5117,0.0771,648.3583,0.0268,3.7921,153.0,235.0,189.6445,-3.619353391465326,17.37600244,45.355500000000006,0.29644117647058826,0.0
7.9397,151.7627,67.7459,14.0708,345.8042,0.0355,3.54,-22.302,37.1816,13.8935,-3.338222582500767,12.276049099999998,23.288100000000004,-1.0442157654022062,1.0
5.0,213.0,83.1211,0.0781,701.7667,0.027,3.8126,153.0,237.0,190.1406,-3.611918412977808,18.9477009,46.859399999999994,0.3062705882352941,0.0
62.3302,88.773,69.7747,1.3042,4.4375,0.277,1.5481,-103.0842,-83.6927,-98.1824,-1.2837377727947985,1.2291875,14.4897,-0.14056179317489975,1.0
55.6657,127.0398,83.7041,8.975,146.5917,0.0524,3.1605,-25.2057,-9.5551,-16.7857,-2.9488486876551407,7.68140508,7.230599999999999,-0.2868636855949249,1.0
6.4348,80.8186,25.0896,3.4208,23.0875,0.1219,2.3171,-94.8607,30.7739,-12.08,-2.104554242494911,2.8143662499999995,42.8539,-0.4517561013148754,1.0
2.0,196.0,32.7188,0.088,1245.0417,0.0296,3.8102,176.0,250.0,234.0039,-3.519980917652122,36.85323432,15.996100000000013,0.09088693181818189,0.0
2.0,3.0,2.0156,0.0001,0.0167,0.9672,0.0848,246.0,248.0,246.8789,-0.03334997968155419,0.01615224,1.1211000000000126,0.004557317073170783,0.0
2.0,95.0,10.5078,0.0229,126.6333,0.1328,2.6095,205.0,251.0,245.332,-2.0189110419398038,16.81690224,5.668000000000006,0.02764878048780491,0.0
2.0,111.0,7.0898,0.0171,136.7458,0.265,2.0251,212.0,250.0,246.3906,-1.3280254529959148,36.237637,3.6093999999999937,0.01702547169811318,0.0
1.0,3.0,1.5352,0.0005,0.1333,0.7689,0.3927,247.0,250.0,248.0625,-0.2627943569440019,0.10249437,1.9375,0.00784412955465587,0.0
4.07,88.773,15.9889,5.0417,91.4917,0.1886,2.3991,16.4106,41.7633,36.7299,-1.66812690878278,17.25533462,5.0334,0.3067163906255713,1.0
7.5097,60.8253,27.4829,5.9458,64.3208,0.0754,2.7812,-81.4919,28.5944,-24.2417,-2.584948003968227,4.84978832,52.8361,-0.64836014376889,1.0
24.0633,90.7078,69.1441,6.3292,67.7542,0.0692,2.8122,-18.0396,7.6109,-10.6915,-2.670754416358513,4.688590639999999,18.3024,-1.0145679505088805,1.0
17.0,159.0,80.0039,0.0889,837.4585,0.0226,3.9261,172.0,240.0,207.0781,-3.789805372703897,18.926562099999998,32.921899999999994,0.19140639534883716,0.0
3.0,214.0,94.4102,0.1502,2301.396,0.0161,4.2877,168.0,247.0,202.5234,-4.12893600699172,37.0524756,44.47659999999999,0.2647416666666666,0.0
42.5518,86.1932,62.2798,2.0458,8.8375,0.1902,1.8405,-103.6105,-62.8642,-86.6713,-1.659679128870847,1.6808925000000001,23.807100000000005,-0.22977497454408582,1.0
6.0048,36.3173,10.2944,1.8125,12.1958,0.301,1.6796,-27.8638,33.7879,23.1324,-1.2006450142332614,3.6709358,10.6555,-0.3824137411264795,1.0
5.0,198.0,45.3047,0.091,1190.975,0.0364,3.7735,164.0,243.0,222.8984,-3.313186504339442,43.35149,20.10159999999999,0.12257073170731701,0.0
4.0,128.0,22.0547,0.0403,298.7,0.0823,3.1272,172.0,236.0,224.1055,-2.497384171299113,24.583009999999998,11.894499999999994,0.06915406976744182,0.0
3.0,130.0,18.2188,0.0297,180.3792,0.1084,2.8236,155.0,235.0,216.5117,-2.2219271899765913,19.55310528,18.48830000000001,0.11927935483870974,0.0
7.0,181.0,64.7969,0.1313,1734.2708,0.0166,4.2312,186.0,247.0,218.4766,-4.098352583619639,28.788895280000002,28.52340000000001,0.15335161290322585,0.0
4.285,102.5318,26.1737,9.2625,169.8708,0.0547,3.2024,11.4652,41.9693,34.5701,-2.9058915695542016,9.29193276,7.3992,0.6453616160206539,1.0
17.0,157.0,68.3047,0.056,342.5375,0.0335,3.544,157.0,227.0,196.1602,-3.396209840151116,11.475006250000002,30.839799999999997,0.19643184713375794,0.0
11.8094,88.558,48.447,7.0958,95.7042,0.0655,2.9265,-23.7475,26.1705,-5.2431,-2.7257051363409306,6.2686251,31.413600000000002,-1.3228171386461736,1.0
4.9299,66.1998,23.3487,6.0125,70.5125,0.0788,2.7877,7.6109,39.9005,28.9845,-2.540842282118304,5.556385,10.916,1.434258760461969,1.0
2.0,95.0,18.3789,0.0427,249.25,0.0482,3.2689,209.0,253.0,243.9805,-3.0323962579255825,12.01385,9.019499999999994,0.04315550239234447,0.0
30.5128,67.7047,57.0345,1.4208,4.7125,0.2495,1.6001,-101.5201,-37.3747,-87.974,-1.3882963637905636,1.17576875,50.59930000000001,-0.49841656972363113,1.0
5.3599,71.7894,27.0874,3.7792,28.7708,0.1144,2.3996,-90.0778,35.4914,-12.573,-2.1680542000364396,3.29137952,48.0644,-0.5335876320247608,1.0
3.0,242.0,74.9219,0.1351,2161.2749,0.0174,4.2504,170.0,246.0,210.6328,-4.051285072761654,37.606183259999995,35.3672,0.20804235294117646,0.0
76.519,103.8217,86.8457,1.1333,3.8333,0.3139,1.4301,-100.4897,-75.5307,-95.5672,-1.1586808151342292,1.20327287,20.036500000000004,-0.19938859405491313,1.0
2.0,5.0,2.3477,0.001,0.2625,0.623,0.5835,248.0,251.0,249.8086,-0.4732087601946839,0.1635375,1.1913999999999874,0.004804032258064465,0.0
4.285,99.0921,18.2429,6.1292,112.3458,0.1842,2.5251,-0.6967,38.0217,29.1762,-1.6917331551609305,20.69409636,8.845500000000001,-12.696282474522752,1.0
90.2778,108.9813,97.0221,1.625,5.575,0.2182,1.7111,-111.8321,-92.9238,-104.4982,-1.5223432055831665,1.2164650000000001,11.574399999999997,-0.10349801175154537,1.0
48.5713,105.3266,80.2711,2.9083,14.4333,0.1426,2.1172,-112.4037,-54.8014,-93.0046,-1.9477117710019414,2.05818858,38.203199999999995,-0.3398749329425988,1.0
7.5097,107.6914,62.263,7.6958,100.0542,0.0618,2.9786,-18.6017,31.207,-3.1764,-2.783851914518492,6.18334956,34.3834,-1.8484009526011063,1.0
19.3337,144.8833,75.6087,6.7333,78.4833,0.0647,2.8897,-27.2694,17.8011,-11.4094,-2.7379940774752822,5.077869509999999,29.210500000000003,-1.0711823509134781,1.0
82.1085,91.9977,85.3677,0.2708,0.3625,0.6348,0.6469,-101.0037,-92.4445,-97.0698,-0.454445290329883,0.23011500000000001,4.625299999999996,-0.04579337192597891,1.0
7.7247,111.5611,54.3129,8.5375,128.3458,0.0539,3.1114,-7.6951,31.8552,6.3242,-2.9206248010671856,6.91783862,25.531,-3.317825629296565,1.0
7.2947,131.3394,45.1543,9.575,150.0583,0.0475,3.1857,-62.4872,34.8542,2.5957,-3.0470255679415414,7.12776925,32.2585,-0.5162417263055473,1.0
6.8648,124.46,38.1657,8.5292,179.0208,0.0908,2.9652,-23.7475,30.7739,10.3989,-2.3990959933748894,16.25508864,20.375,-0.8579850510580062,1.0
8.0,108.0,30.5391,0.0483,282.3375,0.0403,3.4068,186.0,245.0,231.1719,-3.2114038100294997,11.37820125,13.828100000000006,0.07434462365591402,0.0
5.3599,115.2158,23.3781,5.7708,84.2875,0.1089,2.6994,-1.2059,38.4406,29.4445,-2.2173252490432223,9.17890875,8.996100000000002,-7.460071316029524,1.0
4.0,100.0,9.3594,0.0103,53.8208,0.3166,1.7404,207.0,246.0,243.082,-1.1501161315352253,17.039665279999998,2.9180000000000064,0.014096618357487954,0.0
1.0,30.0,2.6094,0.0068,19.4958,0.3549,1.4974,236.0,250.0,248.3047,-1.0359192193296862,6.91905942,1.6953000000000031,0.0071834745762712,0.0
6.0,125.0,40.3828,0.0722,564.6875,0.0283,3.7342,172.0,235.0,214.4922,-3.564893474332945,15.98065625,20.507800000000003,0.11923139534883723,0.0
56.9556,125.5349,87.0808,8.6333,133.925,0.0542,3.1108,-19.7316,-4.2916,-13.6215,-2.9150743705365367,7.258735000000001,9.329899999999999,-0.4728405197753856,1.0
88.343,108.3363,95.7322,1.325,3.8167,0.2659,1.5289,-111.8321,-91.4921,-102.5506,-1.3246349807331628,1.01486053,11.05850000000001,-0.09888484612199905,1.0
13.0,204.0,77.5039,0.072,563.7542,0.0282,3.7413,154.0,231.0,193.2383,-3.5684333010380693,15.897868439999998,37.76169999999999,0.2452058441558441,0.0
3.4251,3.855,3.677,0.0,0.0,1.0,0.0,39.0675,40.3158,39.533,0.0,0.0,0.7828000000000017,0.020037115249248137,1.0
4.07,126.6098,37.9843,10.5417,266.5833,0.119,2.9747,-7.6951,39.0675,23.9309,-2.1286317858706076,31.7234127,15.136600000000001,-1.967043963041416,1.0
3.855,15.4641,4.2758,0.1,0.3583,0.9189,0.2265,35.0668,39.6925,38.7283,-0.08457797647529774,0.32924187000000005,0.9642000000000053,0.02749609317074855,1.0
19.7637,91.9977,59.6706,4.3083,32.375,0.099,2.4613,-29.6606,17.57,-13.8498,-2.312635428847547,3.2051250000000002,31.419800000000002,-1.0593110051718442,1.0
5.0,130.0,31.7852,0.0509,407.8292,0.057,3.3554,202.0,246.0,234.3242,-2.864704011147587,23.2462644,11.67580000000001,0.05780099009900995,0.0
38.6821,67.2747,57.7736,1.1917,3.4583,0.2777,1.478,-102.5603,-59.5086,-94.8511,-1.2812138846693832,0.9603699099999999,35.3425,-0.34460215112475295,1.0
81.4636,112.851,95.7733,1.9292,7.5208,0.1935,1.836,-106.8235,-64.7649,-94.4987,-1.6424777665123005,1.4552748000000002,29.733800000000002,-0.2783451206897359,1.0
5.0,66.0,17.4961,0.0309,133.8125,0.0663,3.0308,210.0,249.0,240.9531,-2.7135653817903203,8.87176875,8.046899999999994,0.038318571428571396,0.0
4.0,123.0,14.3477,0.0291,192.7125,0.1109,2.7761,187.0,250.0,243.6172,-2.1991263846258158,21.371816250000002,6.382800000000003,0.03413262032085563,0.0
78.2388,96.9423,84.4178,1.1542,3.3375,0.2906,1.4631,-100.4897,-85.0325,-94.0217,-1.2358075278459544,0.9698775000000001,8.989199999999997,-0.0894539440360554,1.0
1.0,21.0,1.6484,0.0028,4.9708,0.5448,0.9784,244.0,254.0,252.793,-0.6073365241468345,2.7080918399999994,1.2069999999999936,0.004946721311475384,0.0
76.089,131.1245,96.0538,3.5833,20.6333,0.1134,2.2933,-80.6227,-37.6914,-49.4338,-2.176833887688485,2.33981622,11.742399999999996,-0.14564632541455444,1.0
8.5846,140.7986,62.8467,12.775,285.725,0.0414,3.4288,-11.4349,31.207,6.8367,-3.1844743981508685,11.829015,24.3703,-2.1312210863234484,1.0
2.0,4.0,2.1289,0.0004,0.1042,0.8134,0.3341,249.0,253.0,251.3711,-0.20653228550901287,0.08475628,1.6288999999999874,0.006541767068273041,0.0
10.0,84.0,31.4102,0.0476,261.8625,0.0396,3.4133,215.0,243.0,233.6133,-3.228926160721702,10.369755000000001,9.38669999999999,0.04365906976744181,0.0
5.0,169.0,60.9102,0.0964,1006.0501,0.022,3.9976,155.0,237.0,202.3008,-3.816712825623821,22.1331022,34.69919999999999,0.22386580645161283,0.0
81.0336,97.3723,88.8217,1.2833,3.1583,0.2566,1.48,-103.6105,-76.3651,-92.595,-1.360236826800601,0.81041978,16.2299,-0.15664339038997013,1.0
4.285,35.8874,8.9466,2.4792,24.1792,0.2926,1.8261,-2.7422,39.9005,35.4758,-1.228948790396113,7.074833920000001,4.424700000000001,-1.613558456713588,1.0
4.07,137.144,47.9029,4.875,69.7083,0.2013,2.3369,-13.0626,40.1082,21.0455,-1.6029589463363911,14.03228079,19.062699999999996,-1.4593342826083626,1.0
11.1644,90.0629,38.6015,2.7083,17.6833,0.1658,2.1191,-94.3734,20.5535,-39.9307,-1.7969730362809424,2.93189114,60.4842,-0.6409030510715943,1.0
69.8545,107.2614,85.6045,1.525,4.7,0.235,1.6365,-101.0037,-68.2559,-85.1814,-1.448169764837978,1.1045,16.9255,-0.16757306910538922,1.0
3.0,163.0,47.2617,0.0874,982.1416,0.0266,3.9137,194.0,249.0,228.8828,-3.6268440631944836,26.12496656,20.117199999999997,0.10369690721649483,0.0
2.0,2.0,2.0,0.0,0.0,1.0,0.0,248.0,250.0,249.1523,0.0,0.0,0.8477000000000032,0.0034181451612903357,0.0
3.0,99.0,9.7109,0.0177,155.2125,0.2399,2.0188,186.0,240.0,232.8398,-1.4275331091364882,37.23547875,7.160200000000003,0.0384956989247312,0.0
6.6498,135.6391,60.6322,12.6,251.2833,0.0384,3.4074,-21.1547,32.5014,1.3748,-3.259697819388456,9.64927872,31.126599999999996,-1.4713798824847433,1.0
16.754,111.3461,69.8923,6.475,71.775,0.0686,2.8373,-82.8076,11.2265,-49.7556,-2.6794627442502974,4.923765,60.9821,-0.7364311971364949,1.0
8.3696,144.4533,66.9472,11.625,219.5667,0.0422,3.3272,-9.0217,35.2792,6.2772,-3.165335057940171,9.26571474,29.002000000000002,-3.214693461321038,1.0
10.0,163.0,67.668,0.1012,1031.3042,0.0204,4.0399,169.0,245.0,212.0195,-3.892220378131966,21.038605680000003,32.980500000000006,0.19515088757396454,0.0
2.9951,3.855,3.3335,0.0,0.0,1.0,0.0,39.0675,40.5231,39.841,0.0,0.0,0.6820999999999984,0.017459525180776817,1.0
77.5939,91.9977,84.4607,0.875,1.7667,0.3337,1.255,-109.0203,-92.4445,-101.0577,-1.0975128932248088,0.58954779,8.613199999999992,-0.0790054696235471,1.0
5.0,38.0,9.1094,0.007,11.675,0.2701,1.7131,228.0,249.0,244.6406,-1.3089630181835672,3.1534175,4.359399999999994,0.019120175438596464,0.0
3.0,15.0,3.8203,0.0032,2.8917,0.4264,1.2133,243.0,249.0,247.9766,-0.8523774061305023,1.23302088,1.0234000000000094,0.004211522633744895,0.0
4.07,110.7011,17.1192,7.6125,167.5708,0.1034,2.8773,11.7035,40.9373,36.0037,-2.269150316907808,17.32682072,4.933599999999998,0.4215491092408253,1.0
1.0,63.0,12.1055,0.0347,209.3375,0.1047,2.909,217.0,249.0,242.3125,-2.2566561611056457,21.91763625,6.6875,0.030817972350230413,0.0
5.0,122.0,21.7578,0.0352,217.4709,0.0659,3.0695,205.0,246.0,238.5742,-2.7196168374736756,14.33133231,7.4258000000000095,0.03622341463414639,0.0
19.0,179.0,91.793,0.0972,1048.275,0.0227,3.9663,153.0,228.0,184.6328,-3.78539035449478,23.795842500000003,43.3672,0.2834457516339869,0.0
81.2486,99.3071,88.3942,1.7333,5.325,0.2086,1.6944,-114.722,-102.039,-109.6566,-1.567336736415465,1.110795,7.617599999999996,-0.06640051603005523,1.0
9.0,169.0,62.7578,0.0983,1106.2377,0.0228,3.9603,159.0,237.0,205.793,-3.780994743021742,25.22221956,31.206999999999994,0.19627044025157228,0.0
4.0,104.0,18.8594,0.0454,308.8042,0.0538,3.302,203.0,250.0,240.9063,-2.9224818118143983,16.61366596,9.093700000000013,0.04479655172413799,0.0
59.1054,118.2255,85.864,6.2917,63.625,0.0702,2.8126,-10.6268,3.0785,-7.5849,-2.6564069679503715,4.466475,10.6634,-1.003444122407498,1.0
7.0798,84.4733,34.7637,5.2833,51.7,0.0836,2.6606,-13.0626,31.6394,11.4987,-2.481711758891481,4.32212,20.1407,-1.541859966622265,1.0
7.0,113.0,17.457,0.0239,137.1042,0.124,2.6353,186.0,246.0,238.5273,-2.0874737133771,17.0009208,7.472700000000003,0.04017580645161292,0.0
2.0,49.0,9.8398,0.0279,110.1083,0.0719,2.9586,219.0,250.0,244.957,-2.6324790142551358,7.916786770000001,5.043000000000006,0.023027397260274002,0.0
31.5877,121.4503,78.5109,8.8375,122.7458,0.0512,3.0968,-31.1735,4.9152,-20.9565,-2.972015746936675,6.28458496,25.871699999999997,-0.8299260589924133,1.0
5.3599,76.519,13.4629,3.3542,38.4042,0.2007,2.1587,0.0646,34.215,28.7444,-1.6059440231798447,7.70772294,5.470600000000005,84.68421052631585,1.0
3.0,97.0,12.2773,0.0295,173.4167,0.1014,2.8606,204.0,243.0,237.0938,-2.2886821878250543,17.58445338,5.9062000000000126,0.028951960784313786,0.0
3.0,95.0,16.8359,0.0444,318.5291,0.0528,3.3181,204.0,251.0,242.5898,-2.9412440882699213,16.818336480000003,8.410200000000003,0.04122647058823531,0.0
3.2101,29.6529,3.6115,0.1375,1.9542,0.9348,0.1866,31.6394,42.3808,41.672,-0.0674226763174342,1.82678616,0.7088000000000036,0.022402447581180544,1.0
5.5749,100.812,55.2979,10.4458,189.7042,0.0464,3.2692,3.3275,34.0016,14.817,-3.0704558197499274,8.802274879999999,19.184600000000003,5.765469571750565,1.0
12.0,164.0,71.207,0.0667,490.4792,0.031,3.6417,153.0,228.0,190.582,-3.473768074496991,15.204855199999999,37.418000000000006,0.24456209150326802,0.0
5.1449,82.1085,28.8291,5.6708,59.4542,0.0784,2.7498,-4.0324,33.7879,19.7872,-2.545931351625775,4.66120928,14.000700000000002,-3.472051383791291,1.0
13.3142,134.9941,73.6999,6.8625,93.9375,0.0693,2.903,-84.5843,32.0708,-42.7889,-2.6693103727862795,6.50986875,74.8597,-0.8850306735410709,1.0
6.4348,68.5646,27.7928,7.6583,94.9167,0.0587,2.9915,-53.0321,35.7034,-4.4507,-2.8353155521480864,5.571610290000001,40.1541,-0.7571659428911923,1.0
4.0,83.0,19.0039,0.0264,104.8375,0.0806,2.8792,205.0,246.0,236.6992,-2.5182566294695543,8.4499025,9.30080000000001,0.04536975609756102,0.0
2.0,41.0,7.8438,0.0178,50.2875,0.1069,2.5478,234.0,252.0,248.6328,-2.2358614609511376,5.37573375,3.367199999999997,0.014389743589743577,0.0
3.0,21.0,3.668,0.0024,3.3375,0.5451,0.942,239.0,249.0,247.3594,-0.6067860149119018,1.8192712500000001,1.6406000000000063,0.006864435146443541,0.0
4.285,79.3138,21.7934,3.3792,24.5542,0.1357,2.2731,-58.4081,40.3158,11.0575,-1.9973087121413138,3.33200494,29.258300000000006,-0.5009288095315548,1.0
2.0,50.0,6.9648,0.0172,67.9,0.1564,2.3962,225.0,252.0,249.4023,-1.8553384508709263,10.619560000000002,2.5977000000000032,0.011545333333333348,0.0
9.0,160.0,53.2227,0.0671,520.775,0.0336,3.641,168.0,236.0,211.3633,-3.3932292120129786,17.49804,24.63669999999999,0.14664702380952374,0.0
4.0,154.0,46.8711,0.0823,814.2875,0.0264,3.8772,193.0,248.0,227.5977,-3.6343912688298667,21.49719,20.402299999999997,0.10571139896373055,0.0
58.6755,96.9423,82.7459,4.0792,29.6042,0.1034,2.4385,-18.8835,-6.3784,-12.9922,-2.269150316907808,3.06107428,6.6138,-0.35024227500198585,1.0
15.2491,81.4636,57.0824,4.6792,43.9875,0.0974,2.5586,-19.7316,25.9487,-6.0057,-2.3289290683336477,4.2843824999999995,31.9544,-1.6194530600660868,1.0
3.0,135.0,25.7148,0.0501,468.2125,0.0549,3.3593,190.0,240.0,228.4063,-2.9022419304666522,25.70486625,11.593700000000013,0.061019473684210596,0.0
11.0,201.0,83.6602,0.1004,1033.2999,0.0218,3.9614,155.0,236.0,193.1172,-3.825845309187094,22.52593782,42.8828,0.27666322580645164,0.0
33.5226,126.3948,80.0771,4.925,38.15,0.0956,2.52,-80.1903,-28.1619,-51.4891,-2.3475824589247813,3.64714,23.3272,-0.2908980263198916,1.0
7.7247,78.6688,43.0675,5.6375,60.6375,0.0794,2.7557,-7.9597,32.7164,7.6853,-2.533256910729047,4.8146175,25.031100000000002,-3.1447290727037456,1.0
5.0,166.0,32.3359,0.0665,572.0459,0.0331,3.6781,170.0,242.0,222.5938,-3.40822199659912,18.934719289999997,19.406200000000013,0.11415411764705889,0.0
11.0,153.0,54.9297,0.0918,880.5958,0.0237,3.9148,184.0,243.0,220.7422,-3.7422802308410517,20.87012046,22.257800000000003,0.1209663043478261,0.0
2.0,66.0,7.668,0.0171,88.7792,0.207,2.2351,208.0,242.0,238.1133,-1.575036485716768,18.3772944,3.8866999999999905,0.018686057692307648,0.0
4.0,167.0,44.7031,0.1062,1240.8461,0.02,4.1059,190.0,251.0,230.3828,-3.912023005428146,24.816922,20.617199999999997,0.1085115789473684,0.0
10.0,194.0,85.7891,0.107,1210.7958,0.0202,4.0416,150.0,231.0,189.0039,-3.902072674574978,24.45807516,41.99610000000001,0.2799740000000001,0.0
4.07,122.9551,27.4947,7.1792,152.6208,0.158,2.6759,4.9152,41.9693,33.3671,-1.8451602459551701,24.1140864,8.602199999999996,1.7501220703124993,1.0
36.7473,107.9064,83.9619,5.3458,52.2458,0.0868,2.6609,-30.8697,-11.7051,-23.3129,-2.4441486573158326,4.53493544,11.6078,-0.37602568214138776,1.0
58.2455,112.206,80.35,4.2542,32.7292,0.0992,2.4784,-16.921,-2.7422,-9.7995,-2.31061726469131,3.24673664,7.0573,-0.41707345901542464,1.0
4.0,56.0,8.1367,0.0125,41.0417,0.2101,2.1007,217.0,247.0,244.3125,-1.5601716711311824,8.62286117,2.6875,0.01238479262672811,0.0
