visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_range,IR_norm_range,class
12.0,200.0,84.4102,0.1008,1077.6417,0.0211,4.007,168.0,244.0,207.1719,-3.858482238500116,22.738239869999997,36.828100000000006,0.21921488095238098,0.0
5.7899,93.2876,28.8425,6.9792,91.7792,0.0666,2.8969,6.3904,37.6021,25.7992,-2.7090507014357934,6.112494720000001,11.802900000000001,1.8469735853780673,1.0
10.3045,91.3528,46.4929,6.3958,77.4958,0.0736,2.8523,-8.2246,29.687,6.4455,-2.6091102532473065,5.70369088,23.241500000000002,-2.8258517131532233,1.0
4.0,195.0,53.8164,0.0879,1037.5459,0.027,3.9222,186.0,250.0,226.6445,-3.611918412977808,28.0137393,23.355500000000006,0.1255672043010753,0.0
5.0,157.0,52.8281,0.0808,734.5125,0.0263,3.8249,140.0,238.0,205.1055,-3.638186339798418,19.317678750000002,32.894499999999994,0.23496071428571424,0.0
2.0,3.0,2.0039,0.0,0.0042,0.9917,0.027,247.0,250.0,248.3203,-0.008334636790057628,0.0041651399999999995,1.6796999999999969,0.006800404858299583,0.0
5.1449,22.9884,8.9373,1.3333,6.15,0.3373,1.5345,-17.1999,36.971,25.9101,-1.0867825369145325,2.074395,11.060899999999997,-0.6430793202286058,1.0
4.0,7.0,4.918,0.0005,0.1458,0.7678,0.4112,244.0,246.0,245.2617,-0.26422599641543965,0.11194524000000002,0.7383000000000095,0.0030258196721311865,0.0
4.9299,48.3563,14.7813,3.7042,32.4125,0.123,2.3593,6.8795,34.6414,27.9743,-2.0955709236097197,3.9867375000000003,6.667099999999998,0.9691256632022672,1.0
54.3758,132.4143,89.3902,8.65,129.4667,0.0538,3.0893,-16.3644,7.3674,-8.0974,-2.9224818118143983,6.96530846,15.4648,-0.9450270098506515,1.0
7.0798,99.952,36.2863,7.1208,93.4208,0.0657,2.9312,-11.9758,32.7164,16.5666,-2.722656353491572,6.137746559999999,16.1498,-1.3485362146996442,1.0
4.285,77.3789,11.4281,1.85,12.1833,0.2454,1.7588,-2.2287,40.5231,31.1155,-1.404865746705326,2.9897818199999997,9.407599999999999,-4.2211154484677165,1.0
24.0,182.0,108.0859,0.0566,379.5084,0.0353,3.5302,93.0,222.0,154.707,-3.343872315042886,13.39664652,67.293,0.7235806451612904,0.0
4.0,204.0,74.3203,0.1226,1922.7754,0.0205,4.1544,161.0,240.0,203.7539,-3.8873303928377747,39.416895700000005,36.24610000000001,0.22513105590062119,0.0
85.3333,100.597,91.2436,0.8375,1.6208,0.343,1.2156,-103.0842,-80.1903,-94.0674,-1.0700248318161971,0.5559344,13.877100000000013,-0.13461907838446643,1.0
12.4543,96.7273,72.5385,4.9833,49.2833,0.0902,2.6247,-21.1547,29.687,-10.2919,-2.405725851913559,4.445353659999999,39.9789,-1.8898353557365506,1.0
5.0,158.0,31.5781,0.0773,867.2499,0.0316,3.77,172.0,248.0,229.6406,-3.4545981583892704,27.405096840000002,18.359399999999994,0.10674069767441857,0.0
2.0,57.0,11.1875,0.0226,78.3167,0.0913,2.723,219.0,249.0,242.6563,-2.3936044913812142,7.15031471,6.3437000000000126,0.028966666666666724,0.0
71.7894,92.2127,82.6955,0.7583,1.1167,0.3716,1.0515,-96.9562,-65.1483,-84.929,-0.9899372720424536,0.41496572,19.780699999999996,-0.2040168653474455,1.0
3.2101,58.4605,6.9009,2.075,20.1,0.3727,1.6433,23.9421,42.1752,40.4549,-0.9869814724969244,7.49127,1.7202999999999946,0.07185251084908988,1.0
2.0,165.0,34.6133,0.0815,1083.7041,0.0407,3.6904,180.0,242.0,225.457,-3.2015271865335877,44.10675687,16.543000000000006,0.09190555555555559,0.0
3.4251,11.1644,4.0456,0.0833,0.25,0.9269,0.1997,32.9311,37.812,36.8316,-0.07590959410035013,0.231725,0.9803999999999959,0.02977124966976493,1.0
3.4251,87.2681,11.1636,4.0833,56.6083,0.19,2.2742,19.8689,42.5862,39.2063,-1.6607312068216509,10.755577,3.3798999999999992,0.17011007151880572,1.0
19.5487,111.5611,61.7264,7.1917,100.45,0.0661,2.9322,-10.0901,25.7267,3.0331,-2.7165865321244964,6.6397450000000005,22.6936,-2.2490956482096314,1.0
40.402,80.8186,60.9975,1.8,6.7333,0.2148,1.7627,-94.3734,-63.2422,-85.3542,-1.5380479163474274,1.4463128399999998,22.11200000000001,-0.23430331004287233,1.0
6.2198,96.5123,66.288,5.65,55.7583,0.0777,2.7298,-16.3644,33.7879,-7.1531,-2.5549000216085354,4.3324199100000005,40.941,-2.50183324778177,1.0
6.0048,101.4569,38.227,9.6958,160.6375,0.0475,3.2104,3.9254,33.5741,17.6736,-3.0470255679415414,7.6302812499999995,15.900500000000001,4.050669995414481,1.0
69.6396,85.9782,77.5989,0.7667,1.4833,0.3653,1.1758,-110.6983,-92.4445,-103.7479,-1.0070363451809001,0.54184949,11.303399999999996,-0.10210996916845151,1.0
8.0,160.0,55.7695,0.0852,873.3625,0.0273,3.8507,178.0,245.0,218.6875,-3.600868576791223,23.84279625,26.3125,0.14782303370786518,0.0
1.0,55.0,2.7969,0.0072,19.5167,0.3352,1.5635,227.0,253.0,251.7109,-1.093027910374209,6.54199784,1.2890999999999906,0.00567885462555062,0.0
10.9494,56.5257,32.3209,2.325,10.5583,0.1649,1.9956,-83.2494,14.0712,-40.9426,-1.802416049416584,1.7410636699999997,55.013799999999996,-0.6608311891737357,1.0
5.1449,58.0305,18.7912,5.6167,64.025,0.0873,2.7221,-69.8375,33.7879,4.0693,-2.4384048161365803,5.589382500000001,29.718600000000002,-0.4255392876320029,1.0
5.1449,108.1214,39.6588,7.5417,115.2417,0.0696,2.9655,-11.1652,34.8542,13.3732,-2.6649907116417633,8.020822319999999,21.480999999999998,-1.9239243363307417,1.0
3.64,72.0044,5.323,0.55,9.05,0.7907,0.5636,24.166,42.5862,41.2756,-0.23483664990525574,7.155835000000001,1.3106000000000009,0.05423322022676491,1.0
5.0,105.0,20.9688,0.0398,229.7875,0.0575,3.1856,191.0,244.0,234.332,-2.855970331178832,13.21278125,9.668000000000006,0.05061780104712045,0.0
6.0,147.0,57.4727,0.078,646.0667,0.0261,3.8201,94.0,234.0,179.5977,-3.6458199646534895,16.86234087,54.4023,0.5787478723404255,0.0
12.0244,58.0305,32.4099,3.3208,20.2375,0.1235,2.2541,-68.6495,11.2265,-31.0165,-2.091514122914105,2.49933125,42.243,-0.6153431561773939,1.0
7.0,177.0,47.2227,0.0946,958.2416,0.0225,3.9832,165.0,247.0,225.5039,-3.7942399697717626,21.560436,21.496100000000013,0.13027939393939403,0.0
3.0,118.0,17.8242,0.0259,129.1708,0.1298,2.6811,206.0,249.0,241.8984,-2.0417604747121474,16.766369840000003,7.101599999999991,0.034473786407766945,0.0
2.0,126.0,21.0586,0.0406,308.3583,0.0684,3.1702,174.0,240.0,227.5859,-2.682382454353632,21.09170772,12.41409999999999,0.07134540229885052,0.0
5.0,70.0,12.2969,0.0186,69.525,0.1573,2.4648,200.0,239.0,233.5234,-1.8496004689179049,10.9362825,5.476599999999991,0.027382999999999953,0.0
76.519,103.8217,86.8457,1.1333,3.8333,0.3139,1.4301,-100.4897,-75.5307,-95.5672,-1.1586808151342292,1.20327287,20.036500000000004,-0.19938859405491313,1.0
6.0,105.0,28.4531,0.0577,467.5251,0.0411,3.5339,202.0,248.0,235.7188,-3.191747157479948,19.215281609999998,12.281200000000013,0.06079801980198026,0.0
4.5,135.2091,35.9361,11.5833,292.1917,0.0534,3.3225,-4.0324,41.3507,27.2463,-2.9299445330159877,15.603036780000002,14.104400000000002,-3.497768078563635,1.0
3.0,161.0,20.4297,0.042,391.7667,0.0797,3.0768,167.0,242.0,230.7305,-2.529485693185968,31.22380599,11.269499999999994,0.06748203592814367,0.0
3.4251,10.9494,3.9617,0.1083,0.2833,0.8955,0.2795,38.4406,41.7633,40.8757,-0.11037305748137062,0.25369515,0.8875999999999991,0.023090170288705143,1.0
13.0,179.0,72.4375,0.0683,555.1417,0.0308,3.7069,157.0,240.0,203.4766,-3.4802405890026082,17.09836436,36.52340000000001,0.23263312101910835,0.0
47.9264,90.4928,64.3801,3.75,24.1167,0.1078,2.3646,-73.8781,-39.9264,-54.495,-2.22747762050724,2.59978026,14.568599999999996,-0.19719781640296646,1.0
5.0,10.0,5.5469,0.0012,0.4375,0.6089,0.7044,241.0,247.0,244.9453,-0.49610122836760867,0.26639375,2.054699999999997,0.008525726141078825,0.0
5.0,169.0,39.3125,0.072,868.6791,0.0431,3.6115,77.0,237.0,203.2266,-3.144232281872435,37.44006921,33.77340000000001,0.4386155844155845,0.0
6.4348,65.3399,30.3801,4.4792,35.6375,0.0936,2.5297,-96.9562,33.1456,-33.6741,-2.3687248954985907,3.3356700000000004,66.81970000000001,-0.6891740806673531,1.0
5.0,130.0,46.7188,0.0506,307.0542,0.0408,3.4381,197.0,247.0,225.2695,-3.199073197572021,12.52781136,21.730500000000006,0.11030710659898481,0.0
3.0,52.0,13.3203,0.0209,65.2042,0.0938,2.6676,215.0,247.0,239.6445,-2.366590422969958,6.116153959999999,7.355500000000006,0.03421162790697677,0.0
3.0,152.0,21.0352,0.0396,249.0417,0.0532,3.2232,198.0,249.0,239.9805,-2.933696882634538,13.249018439999999,9.019499999999994,0.04555303030303027,0.0
59.7504,101.6719,85.1023,4.3833,32.875,0.0958,2.4866,-11.7051,-0.9511,-7.6537,-2.3454925940053224,3.149425,6.7025999999999994,-0.5726221903272932,1.0
12.0,105.0,41.4961,0.0588,360.875,0.0347,3.5334,181.0,233.0,216.2734,-3.3610155920293234,12.5223625,16.72659999999999,0.09241215469613255,0.0
79.9587,100.597,90.3988,1.3167,3.6333,0.2519,1.542,-94.8607,-46.1656,-71.0958,-1.3787230956235725,0.9152282700000001,24.9302,-0.26280851817454437,1.0
46.4215,123.3851,85.822,7.6625,92.0792,0.0584,2.964,-23.1677,5.1619,-8.276,-2.8404393891479556,5.37742528,13.437899999999999,-0.5800273656858471,1.0
4.715,107.9064,11.9689,3.4958,74.9208,0.3587,1.8018,1.0746,36.1268,31.7957,-1.0252688944439001,26.87409096,4.331100000000003,4.030429927414855,1.0
71.7894,83.1834,77.8005,0.3792,0.4292,0.5261,0.7404,-95.3502,-66.3052,-84.6353,-0.6422639702453755,0.22580212000000002,18.3301,-0.192239764573121,1.0
5.0,205.0,99.9414,0.1065,1388.9626,0.0221,4.0489,152.0,236.0,186.0313,-3.81217767045843,30.696073460000004,49.96870000000001,0.32874144736842115,0.0
7.0,135.0,23.4766,0.0285,131.3333,0.0817,2.9121,198.0,246.0,238.1016,-2.50470127711618,10.72993061,7.898400000000009,0.03989090909090914,0.0
15.0,140.0,60.5469,0.0692,496.1917,0.0295,3.6945,163.0,231.0,205.1367,-3.523365015636363,14.63765515,25.86330000000001,0.15867055214723932,0.0
1.0,113.0,14.8945,0.0446,318.2917,0.0531,3.2759,208.0,253.0,245.3594,-2.935578350734244,16.90128927,7.640600000000006,0.036733653846153874,0.0
8.5846,86.1932,44.3439,7.7292,96.9209,0.059,2.976,-16.921,30.3397,4.3812,-2.8302178350764176,5.7183331,25.9585,-1.5340996395012116,1.0
4.07,155.6324,35.706,5.0125,87.7875,0.1317,2.5104,-45.1629,40.7304,2.7587,-2.0272286702329017,11.561613750000001,37.971700000000006,-0.8407719610565311,1.0
4.9299,124.675,39.3481,9.0458,183.7792,0.0595,3.0926,-50.9376,38.8588,17.2982,-2.821778966430553,10.9348624,21.5606,-0.42327475185324787,1.0
14.0,189.0,95.8477,0.1037,1176.8668,0.0197,4.0637,154.0,233.0,183.1172,-3.9271366432381942,23.184275959999997,49.8828,0.3239142857142857,0.0
3.0,136.0,44.7813,0.0592,433.3792,0.0394,3.5576,152.0,238.0,205.6914,-3.233989462678249,17.075140479999998,32.30860000000001,0.2125565789473685,0.0
3.0,30.0,5.0273,0.0038,7.1375,0.5217,1.1414,234.0,251.0,248.9492,-0.6506625689537899,3.7236337500000003,2.0508000000000095,0.008764102564102604,0.0
2.0,15.0,3.8164,0.0038,4.5333,0.4406,1.2634,243.0,250.0,248.5547,-0.8196178446138943,1.9973719799999998,1.4453000000000031,0.005947736625514416,0.0
19.3337,133.7042,81.2326,8.3458,131.1792,0.0574,3.0588,-26.0869,19.6402,-8.7855,-2.8577109756566164,7.52968608,28.4257,-1.0896541942507543,1.0
3.4251,67.9197,8.8592,2.675,36.7917,0.3773,1.7186,28.1558,43.2015,40.2593,-0.9747146520118722,13.88150841,2.9421999999999997,0.1044971195988038,1.0
82.1085,91.9977,85.3677,0.2708,0.3625,0.6348,0.6469,-101.0037,-92.4445,-97.0698,-0.454445290329883,0.23011500000000001,4.625299999999996,-0.04579337192597891,1.0
78.2388,88.128,82.5813,0.6542,1.0042,0.3975,1.0409,-100.4897,-87.2993,-94.5608,-0.9225603448877504,0.3991695,7.261499999999998,-0.07226113721107734,1.0
7.0,91.0,27.5977,0.0548,359.2833,0.0368,3.5456,204.0,249.0,235.582,-3.302257433807252,13.22162544,13.418000000000006,0.0657745098039216,0.0
5.0,147.0,45.4648,0.0721,597.7458,0.0284,3.7547,157.0,237.0,211.5039,-3.5613661338149765,16.975980720000003,25.496100000000013,0.16239554140127396,0.0
7.0,199.0,60.8281,0.1095,1329.2,0.021,4.07,157.0,233.0,205.2422,-3.863232841258714,27.913200000000003,27.757800000000003,0.17680127388535033,0.0
10.0,161.0,54.9258,0.0749,605.9542,0.0275,3.7693,157.0,234.0,207.8125,-3.5935692743096115,16.6637405,26.1875,0.16679936305732485,0.0
3.64,99.7371,14.9367,4.2458,72.9792,0.2769,2.1075,13.5999,42.1752,36.6896,-1.284098848805221,20.20794048,5.485599999999998,0.40335590702872803,1.0
54.8058,85.1183,70.0275,1.6542,5.4208,0.2143,1.7034,-104.1394,-76.3651,-91.3453,-1.5403783765026058,1.1616774399999998,14.980199999999996,-0.14384757354085004,1.0
3.0,45.0,6.0781,0.0054,12.15,0.4119,1.3403,228.0,250.0,248.1836,-0.8869746775401021,5.004585,1.8163999999999874,0.007966666666666612,0.0
12.6693,75.2291,45.4137,4.725,42.3583,0.0943,2.5729,-94.3734,14.0712,-63.2246,-2.361274089342725,3.99438769,77.2958,-0.8190422301199278,1.0
3.855,72.2194,11.2677,3.2625,47.5042,0.2658,2.0039,18.7228,36.1268,33.5978,-1.325011132702992,12.626616359999998,2.5290000000000035,0.1350759501783923,1.0
3.4251,58.0305,8.7475,2.2583,26.075,0.3885,1.648,25.5045,41.9693,39.2467,-0.9454621091744349,10.1301375,2.7226,0.10674978925287694,1.0
5.0,94.0,18.4922,0.045,292.7584,0.0496,3.29,208.0,252.0,243.1445,-3.0037644452512553,14.52081664,8.855500000000006,0.04257451923076926,0.0
6.6498,96.7273,47.1286,7.5542,99.7708,0.0612,2.9751,-1.9724,33.1456,14.1046,-2.7936080894638566,6.105972959999999,19.041000000000004,-9.65372135469479,1.0
4.0,255.0,75.4414,0.1608,2980.2209,0.0164,4.3005,166.0,245.0,210.7773,-4.110473944151984,48.87562276,34.2227,0.206160843373494,0.0
3.4251,48.1413,6.041,1.3083,12.1917,0.5109,1.2434,27.0552,42.1752,39.3269,-0.6715814026453847,6.22873953,2.8482999999999947,0.10527735888110215,1.0
64.48,81.8935,72.8878,0.9125,2.2542,0.3391,1.305,-104.671,-91.0187,-98.5342,-1.081460229850544,0.76439922,7.515500000000003,-0.07180116746758894,1.0
6.0048,90.0629,28.2227,7.9,114.625,0.0591,3.0285,4.1733,33.7879,25.0489,-2.8285243545700847,6.7743375,8.739,2.094026310114298,1.0
78.8838,136.929,101.9675,3.4958,23.2792,0.1158,2.3279,-109.0203,-49.5581,-79.4907,-2.155890713843242,2.69573136,29.9326,-0.2745598755461139,1.0
6.8648,80.3887,28.7216,7.5792,103.6875,0.0607,2.9972,-69.0443,34.8542,-0.92,-2.8018115809166844,6.293831249999999,35.7742,-0.5181340096141173,1.0
3.2101,15.2491,4.0641,0.2375,1.0292,0.8277,0.4386,35.4914,40.7304,39.681,-0.18910450909078697,0.8518688399999998,1.0494000000000057,0.02956772626608152,1.0
58.6755,77.8089,67.6057,0.6,0.7333,0.44,0.8919,-99.4687,-81.4919,-90.0028,-0.8209805520698302,0.322652,8.510899999999992,-0.08556359940363142,1.0
7.0,72.0,15.8477,0.019,73.6167,0.129,2.5177,210.0,245.0,239.6445,-2.047942874620465,9.4965543,5.355500000000006,0.02550238095238098,0.0
3.64,15.2491,4.4739,0.3792,1.4958,0.7281,0.6675,36.1268,41.3507,40.4564,-0.3173168775814717,1.08909198,0.8943000000000012,0.024754475901546804,1.0
5.0,80.0,14.2539,0.0187,55.6042,0.1004,2.5926,223.0,245.0,240.5117,-2.298593071724508,5.58266168,4.4883000000000095,0.020126905829596455,0.0
70.2845,102.3168,86.8827,1.8083,6.325,0.2016,1.7687,-105.205,-77.2051,-92.465,-1.6014697427849236,1.27512,15.259900000000002,-0.1450491896772967,1.0
7.5097,87.913,28.0254,7.4917,110.8833,0.0654,2.9793,-6.1162,32.2862,20.0146,-2.727233020518984,7.25176782,12.2716,-2.006409208331971,1.0
5.0,169.0,37.8711,0.078,881.1875,0.0348,3.7551,171.0,247.0,225.4375,-3.3581378922017087,30.665325,21.5625,0.12609649122807018,0.0
9.0,178.0,84.1758,0.0927,939.0333,0.0223,3.9821,150.0,232.0,190.4453,-3.803168600516064,20.94044259,41.5547,0.2770313333333333,0.0
5.7899,92.4277,23.1841,4.5333,55.7417,0.1822,2.387,-5.332,33.3599,22.3126,-1.702650294156279,10.15613774,11.047300000000003,-2.071886721680421,1.0
8.5846,65.7699,36.5693,5.9083,56.0083,0.0815,2.7045,-86.8425,26.8344,-41.616,-2.50715225873532,4.56467645,68.4504,-0.7882131444857069,1.0
10.0,150.0,56.3711,0.0721,547.4083,0.0282,3.7506,161.0,236.0,207.9805,-3.5684333010380693,15.436914060000001,28.019499999999994,0.17403416149068318,0.0
8.3696,127.2548,57.5401,12.2583,268.6667,0.0388,3.4385,-8.7556,32.5014,13.1858,-3.249335032352909,10.42426796,19.315599999999996,-2.2060852482982316,1.0
51.1511,110.9161,73.6066,3.8375,25.0708,0.1065,2.383,-73.8781,-33.9336,-49.0867,-2.239610293832657,2.6700402,15.153100000000002,-0.20510949794323352,1.0
5.0,36.0,9.3203,0.0089,16.4,0.2231,1.8998,232.0,247.0,243.4844,-1.5001351775436502,3.6588399999999996,3.5156000000000063,0.015153448275862095,0.0
10.0,163.0,67.668,0.1012,1031.3042,0.0204,4.0399,169.0,245.0,212.0195,-3.892220378131966,21.038605680000003,32.980500000000006,0.19515088757396454,0.0
7.2947,96.2973,55.4894,8.625,122.725,0.0524,3.0836,-25.4989,32.2862,-4.3321,-2.9488486876551407,6.43079,36.6183,-1.4360737129836973,1.0
3.0,153.0,19.6758,0.0403,316.5042,0.0769,3.075,180.0,251.0,240.8477,-2.565249402470539,24.33917298,10.152299999999997,0.05640166666666665,0.0
2.0,20.0,3.7188,0.0041,5.5583,0.4264,1.2999,242.0,254.0,251.7852,-0.8523774061305023,2.37005912,2.2147999999999968,0.009152066115702465,0.0
53.5159,78.8838,64.8688,0.5875,0.8708,0.4211,0.9894,-91.9673,-76.7844,-85.6254,-0.8648849438142551,0.36669387999999997,8.840999999999994,-0.09613199474160919,1.0
6.6498,76.304,38.2144,5.7958,58.5292,0.076,2.7409,-19.1657,31.6394,3.2952,-2.577021938695806,4.4482192000000005,28.344199999999997,-1.4789024142087164,1.0
7.7247,121.4503,61.7566,13.05,268.725,0.0355,3.4724,-9.2882,33.7879,10.948,-3.338222582500767,9.5397375,22.8399,-2.4590232768458904,1.0
10.0,177.0,81.7539,0.0744,577.2333,0.0269,3.7812,154.0,236.0,193.4258,-3.6156289923743437,15.52757577,42.57419999999999,0.2764558441558441,0.0
9.0,151.0,47.8555,0.0857,826.0541,0.0238,3.9113,174.0,246.0,220.4492,-3.738069698304708,19.66008758,25.55080000000001,0.1468436781609196,0.0
74.3692,87.6981,80.3097,0.9167,1.6917,0.3301,1.2322,-106.2813,-93.8882,-100.9244,-1.1083596401229898,0.55843017,7.036200000000008,-0.066203556034787,1.0
27.0731,132.1994,84.4884,11.7292,222.0708,0.0404,3.3577,-24.6208,16.8752,-13.0623,-3.2089254940150327,8.97166032,29.9375,-1.2159434299454122,1.0
6.2198,71.7894,21.9673,4.7583,49.8417,0.1058,2.5818,-3.5153,34.0016,21.4711,-2.246204759557938,5.27325186,12.530500000000004,-3.564560634938698,1.0
7.0,149.0,47.4961,0.0872,819.0165,0.0251,3.8972,177.0,243.0,219.8945,-3.684887432844399,20.55731415,23.105500000000006,0.1305395480225989,0.0
2.0,153.0,27.1914,0.0802,1004.5417,0.0474,3.6897,175.0,242.0,228.4805,-3.0491330502811063,47.61527658,13.519499999999994,0.07725428571428568,0.0
1.0,36.0,3.3633,0.0058,16.5917,0.5305,1.2302,231.0,249.0,245.9766,-0.6339353209280992,8.801896849999999,3.0234000000000094,0.013088311688311729,0.0
59.3204,103.8217,82.2463,3.3625,27.0208,0.13,2.3005,-12.7902,-1.4611,-9.5306,-2.0402208285265546,3.5127040000000003,8.0695,-0.6309127300589513,1.0
10.0,157.0,71.6641,0.0954,959.3207,0.0227,3.9584,155.0,237.0,199.5195,-3.78539035449478,21.77657989,37.480500000000006,0.24180967741935488,0.0
18.4738,76.949,45.1576,4.0208,31.9542,0.1068,2.4676,-86.3875,0.3176,-55.8531,-2.2367973524560427,3.41270856,56.1707,-0.6502179134712777,1.0
9.0,178.0,73.6563,0.1188,1567.1584,0.0197,4.1249,169.0,247.0,211.3828,-3.9271366432381942,30.873020479999997,35.6172,0.21075266272189347,0.0
83.3984,101.4569,91.9548,1.1542,2.9125,0.2777,1.4403,-109.0203,-91.9673,-102.4637,-1.2812138846693832,0.80880125,10.496400000000008,-0.09627931678779098,1.0
4.0,152.0,42.0977,0.0762,686.5792,0.0285,3.8058,161.0,244.0,215.4492,-3.5578511917075324,19.5675072,28.55080000000001,0.1773341614906833,0.0
2.0,83.0,6.9492,0.0227,162.1125,0.2214,2.3081,214.0,252.0,246.5508,-1.5077842587076005,35.8917075,5.4491999999999905,0.025463551401869115,0.0
8.1547,77.8089,42.441,2.9,17.0667,0.1391,2.1757,-75.1155,31.207,-36.5248,-1.9725621800527398,2.3739779700000003,67.73179999999999,-0.9017020455165711,1.0
1.0,2.0,1.3086,0.0006,0.1583,0.7335,0.4369,249.0,254.0,250.625,-0.3099276813991006,0.11611305000000001,3.375,0.01355421686746988,0.0
6.4348,82.5385,50.6716,6.15,71.275,0.0742,2.8069,-24.3292,32.2862,1.4419,-2.6009911288088023,5.2886050000000004,30.8443,-1.2677893231178994,1.0
73.7242,81.0336,77.9416,0.2375,0.2792,0.6524,0.5912,-110.136,-98.9616,-104.7904,-0.42709740823527825,0.18215008,5.828800000000001,-0.05292365802280818,1.0
51.5811,134.3492,92.8148,9.7667,157.225,0.0493,3.1815,-18.0396,3.0785,-7.8683,-3.009831197933493,7.751192499999999,10.9468,-0.606820550344797,1.0
19.9787,83.6134,46.3736,2.1333,8.8833,0.1792,1.8957,-88.6804,-3.2572,-46.8282,-1.719252778441307,1.59188736,43.571000000000005,-0.4913261554977199,1.0
75.2291,84.9033,80.6608,0.3958,0.4708,0.5161,0.7726,-109.5766,-96.4604,-104.6015,-0.6614547338274556,0.24297988,8.141099999999994,-0.0742959719502156,1.0
5.3599,77.8089,39.993,4.8208,41.1792,0.0891,2.6033,-8.4899,33.7879,7.8895,-2.4179959445053734,3.66906672,25.898400000000002,-3.0504952944086505,1.0
4.0,87.0,11.082,0.0176,73.1667,0.1402,2.4358,218.0,246.0,242.7539,-1.9646853043816475,10.257971340000001,3.2461000000000126,0.014890366972477122,0.0
7.5097,149.8279,64.1264,12.0,226.55,0.0413,3.3483,-21.1547,32.7164,6.2615,-3.18689277901515,9.356515000000002,26.454900000000002,-1.250544796191863,1.0
7.0,149.0,31.9336,0.0555,397.1833,0.037,3.5461,174.0,246.0,231.543,-3.2968373663379125,14.695782099999999,14.456999999999994,0.08308620689655169,0.0
4.0,155.0,35.7617,0.0653,568.9292,0.0379,3.6201,180.0,242.0,224.9883,-3.2728041668937564,21.562416680000002,17.01169999999999,0.0945094444444444,0.0
2.0,26.0,3.2188,0.0018,4.5458,0.7206,0.631,239.0,251.0,249.3672,-0.32767108066814415,3.27570348,1.6328000000000031,0.006831799163179929,0.0
17.8289,67.9197,51.2989,2.0125,9.9125,0.2006,1.8668,-93.405,-0.4426,-78.5897,-1.606442403454302,1.9884475,78.1471,-0.8366479310529414,1.0
7.0,135.0,46.2461,0.0674,506.3292,0.031,3.6778,172.0,242.0,216.9023,-3.473768074496991,15.6962052,25.097700000000003,0.1459168604651163,0.0
1.0,3.0,1.9922,0.0001,0.0292,0.9434,0.1318,250.0,252.0,251.5664,-0.05826490813197574,0.02754728,0.43360000000001264,0.0017344000000000506,0.0
26.2132,74.7991,48.4596,2.6583,11.9,0.1442,2.0507,-80.6227,-9.5551,-44.5611,-1.9365540541312884,1.71598,35.006,-0.43419533208389205,1.0
4.5,98.8771,17.807,6.4417,118.3083,0.1367,2.6432,12.654,38.8588,33.5088,-1.9899665352522333,16.17274461,5.350000000000001,0.4227912122648966,1.0
2.0,91.0,15.9141,0.0321,168.45,0.0753,3.0113,211.0,252.0,244.2305,-2.5862751441762892,12.684285000000001,7.769499999999994,0.036822274881516556,0.0
58.6755,96.9423,82.7459,4.0792,29.6042,0.1034,2.4385,-18.8835,-6.3784,-12.9922,-2.269150316907808,3.06107428,6.6138,-0.35024227500198585,1.0
10.0,193.0,62.1367,0.0918,901.1542,0.0226,3.9537,174.0,243.0,216.3828,-3.789805372703897,20.36608492,26.617199999999997,0.15297241379310342,0.0
4.285,107.9064,20.5363,7.5208,159.6542,0.1225,2.8163,11.7035,40.9373,34.6397,-2.0996442489973552,19.5576395,6.297600000000003,0.5380954415345839,1.0
4.0,90.0,19.082,0.0506,350.9167,0.042,3.4382,197.0,245.0,233.3984,-3.170085660698769,14.7385014,11.60159999999999,0.05889137055837559,0.0
25.0,212.0,124.1836,0.123,1529.4249,0.0177,4.1849,157.0,226.0,177.9297,-4.034190639402354,27.07082073,48.0703,0.30618025477707006,0.0
58.2455,112.206,80.35,4.2542,32.7292,0.0992,2.4784,-16.921,-2.7422,-9.7995,-2.31061726469131,3.24673664,7.0573,-0.41707345901542464,1.0
6.6498,61.2553,23.0195,4.675,49.2167,0.1089,2.554,-71.842,29.9047,0.711,-2.2173252490432223,5.3596986300000005,29.1937,-0.40635978953815316,1.0
4.07,61.6852,15.4372,5.8875,92.4625,0.1044,2.695,25.282,41.5571,38.0152,-2.2595256035335987,9.653085,3.5418999999999983,0.1400957202752946,1.0
70.4995,92.2127,80.9253,1.2375,3.8708,0.2782,1.5075,-108.4668,-86.8425,-100.725,-1.2794149994927946,1.07685656,13.882499999999993,-0.1279884720485899,1.0
5.3599,23.8484,7.1201,0.8583,4.1083,0.4684,1.1517,26.1705,35.9152,33.3301,-0.7584326472585748,1.92432772,2.585099999999997,0.09877915974092956,1.0
8.0,71.0,17.9258,0.0193,56.8375,0.1029,2.6035,225.0,245.0,239.6133,-2.2739976361421332,5.84857875,5.3866999999999905,0.023940888888888845,0.0
5.1449,81.8935,29.9065,6.1792,79.1792,0.0805,2.7968,-44.4983,39.4844,16.473,-2.5194980945576195,6.3739256,23.011400000000002,-0.5171298678825933,1.0
19.0,157.0,72.3438,0.0539,328.5458,0.0359,3.5149,132.0,224.0,179.5234,-3.3270179834879037,11.79479422,44.47659999999999,0.3369439393939393,0.0
